path_to_img,label
contact/830.hdf5,0
noContact/3410.hdf5,1
noContact/4115.hdf5,1
contact/1511.hdf5,0
contact/2323.hdf5,0
noContact/4361.hdf5,1
noContact/3349.hdf5,1
contact/2511.hdf5,0
contact/1185.hdf5,0
contact/276.hdf5,0
noContact/5745.hdf5,1
noContact/3593.hdf5,1
contact/1273.hdf5,0
contact/2793.hdf5,0
noContact/4715.hdf5,1
contact/1514.hdf5,0
contact/1782.hdf5,0
noContact/4776.hdf5,1
contact/2347.hdf5,0
contact/1671.hdf5,0
contact/2653.hdf5,0
noContact/5633.hdf5,1
contact/1265.hdf5,0
noContact/3421.hdf5,1
contact/1546.hdf5,0
noContact/3596.hdf5,1
noContact/5939.hdf5,1
noContact/3847.hdf5,1
noContact/5455.hdf5,1
contact/2225.hdf5,0
contact/2274.hdf5,0
noContact/5272.hdf5,1
noContact/3965.hdf5,1
contact/2170.hdf5,0
noContact/4009.hdf5,1
contact/2497.hdf5,0
noContact/4934.hdf5,1
contact/277.hdf5,0
contact/566.hdf5,0
noContact/4612.hdf5,1
contact/632.hdf5,0
noContact/4903.hdf5,1
contact/893.hdf5,0
contact/3058.hdf5,0
noContact/5887.hdf5,1
contact/837.hdf5,0
contact/991.hdf5,0
contact/299.hdf5,0
contact/199.hdf5,0
noContact/3637.hdf5,1
noContact/4643.hdf5,1
contact/769.hdf5,0
noContact/4364.hdf5,1
noContact/3159.hdf5,1
contact/2420.hdf5,0
noContact/5721.hdf5,1
noContact/6032.hdf5,1
contact/1413.hdf5,0
contact/2706.hdf5,0
contact/1667.hdf5,0
contact/186.hdf5,0
noContact/3454.hdf5,1
noContact/3589.hdf5,1
contact/1547.hdf5,0
contact/2890.hdf5,0
contact/652.hdf5,0
noContact/3538.hdf5,1
contact/1977.hdf5,0
contact/2102.hdf5,0
noContact/3992.hdf5,1
noContact/5416.hdf5,1
noContact/5265.hdf5,1
noContact/4775.hdf5,1
noContact/3486.hdf5,1
noContact/5398.hdf5,1
noContact/5211.hdf5,1
contact/1264.hdf5,0
contact/521.hdf5,0
noContact/4205.hdf5,1
contact/466.hdf5,0
noContact/5150.hdf5,1
noContact/3078.hdf5,1
contact/1866.hdf5,0
noContact/5521.hdf5,1
contact/2901.hdf5,0
noContact/3481.hdf5,1
noContact/3852.hdf5,1
contact/1665.hdf5,0
noContact/3990.hdf5,1
contact/2806.hdf5,0
noContact/5232.hdf5,1
noContact/4290.hdf5,1
contact/450.hdf5,0
contact/598.hdf5,0
noContact/6066.hdf5,1
noContact/5278.hdf5,1
noContact/3899.hdf5,1
contact/2331.hdf5,0
contact/2427.hdf5,0
contact/2977.hdf5,0
contact/1928.hdf5,0
noContact/5245.hdf5,1
noContact/3117.hdf5,1
noContact/3261.hdf5,1
noContact/4788.hdf5,1
noContact/3998.hdf5,1
noContact/3363.hdf5,1
contact/2839.hdf5,0
noContact/4053.hdf5,1
noContact/3405.hdf5,1
contact/1006.hdf5,0
noContact/4341.hdf5,1
contact/2147.hdf5,0
noContact/5515.hdf5,1
contact/2082.hdf5,0
noContact/3207.hdf5,1
contact/410.hdf5,0
contact/2126.hdf5,0
noContact/5632.hdf5,1
contact/647.hdf5,0
noContact/4967.hdf5,1
noContact/3655.hdf5,1
contact/2269.hdf5,0
noContact/4490.hdf5,1
contact/2982.hdf5,0
contact/561.hdf5,0
contact/793.hdf5,0
contact/2101.hdf5,0
noContact/3583.hdf5,1
noContact/4886.hdf5,1
contact/2316.hdf5,0
contact/29.hdf5,0
noContact/5519.hdf5,1
noContact/3675.hdf5,1
contact/1854.hdf5,0
contact/13.hdf5,0
contact/2076.hdf5,0
noContact/4513.hdf5,1
noContact/5929.hdf5,1
contact/1127.hdf5,0
contact/1707.hdf5,0
noContact/4907.hdf5,1
noContact/5699.hdf5,1
noContact/4723.hdf5,1
noContact/4118.hdf5,1
noContact/5888.hdf5,1
noContact/4146.hdf5,1
noContact/3804.hdf5,1
contact/742.hdf5,0
noContact/3885.hdf5,1
noContact/5315.hdf5,1
contact/852.hdf5,0
contact/2964.hdf5,0
noContact/3216.hdf5,1
noContact/4720.hdf5,1
contact/2887.hdf5,0
noContact/3894.hdf5,1
contact/2408.hdf5,0
contact/2237.hdf5,0
noContact/5484.hdf5,1
noContact/5061.hdf5,1
noContact/3092.hdf5,1
contact/1941.hdf5,0
noContact/5634.hdf5,1
noContact/3255.hdf5,1
contact/2148.hdf5,0
noContact/5664.hdf5,1
contact/2322.hdf5,0
contact/2785.hdf5,0
contact/888.hdf5,0
contact/1160.hdf5,0
noContact/4905.hdf5,1
contact/749.hdf5,0
contact/919.hdf5,0
noContact/4074.hdf5,1
noContact/3993.hdf5,1
contact/1780.hdf5,0
noContact/5933.hdf5,1
noContact/3724.hdf5,1
contact/2062.hdf5,0
noContact/3761.hdf5,1
contact/1929.hdf5,0
noContact/4856.hdf5,1
contact/1751.hdf5,0
noContact/4658.hdf5,1
noContact/4047.hdf5,1
noContact/4767.hdf5,1
noContact/3438.hdf5,1
contact/1117.hdf5,0
noContact/4043.hdf5,1
contact/1118.hdf5,0
noContact/5861.hdf5,1
noContact/4547.hdf5,1
noContact/3574.hdf5,1
contact/2474.hdf5,0
noContact/5017.hdf5,1
contact/3002.hdf5,0
contact/2201.hdf5,0
contact/1651.hdf5,0
noContact/4522.hdf5,1
contact/3015.hdf5,0
noContact/4202.hdf5,1
contact/2732.hdf5,0
contact/1506.hdf5,0
contact/1444.hdf5,0
noContact/4088.hdf5,1
noContact/4291.hdf5,1
contact/1126.hdf5,0
contact/3.hdf5,0
contact/1037.hdf5,0
contact/691.hdf5,0
noContact/4497.hdf5,1
noContact/5074.hdf5,1
noContact/5749.hdf5,1
noContact/3613.hdf5,1
noContact/3469.hdf5,1
noContact/5582.hdf5,1
contact/1174.hdf5,0
noContact/5795.hdf5,1
contact/1686.hdf5,0
noContact/4040.hdf5,1
noContact/4861.hdf5,1
contact/1788.hdf5,0
noContact/4048.hdf5,1
contact/2942.hdf5,0
contact/1986.hdf5,0
noContact/3539.hdf5,1
noContact/4458.hdf5,1
noContact/4406.hdf5,1
noContact/5497.hdf5,1
contact/2224.hdf5,0
noContact/4766.hdf5,1
contact/2129.hdf5,0
noContact/3273.hdf5,1
noContact/4836.hdf5,1
contact/148.hdf5,0
noContact/4996.hdf5,1
contact/918.hdf5,0
contact/1261.hdf5,0
noContact/3361.hdf5,1
contact/2128.hdf5,0
contact/1064.hdf5,0
contact/1801.hdf5,0
contact/1102.hdf5,0
contact/544.hdf5,0
contact/99.hdf5,0
noContact/5187.hdf5,1
contact/1051.hdf5,0
contact/1486.hdf5,0
contact/729.hdf5,0
contact/461.hdf5,0
contact/1469.hdf5,0
contact/442.hdf5,0
contact/2659.hdf5,0
contact/3066.hdf5,0
contact/2609.hdf5,0
noContact/5957.hdf5,1
noContact/4653.hdf5,1
contact/2847.hdf5,0
noContact/4224.hdf5,1
contact/1083.hdf5,0
contact/2604.hdf5,0
contact/1328.hdf5,0
noContact/4148.hdf5,1
contact/2900.hdf5,0
contact/1846.hdf5,0
contact/1978.hdf5,0
noContact/3835.hdf5,1
contact/1175.hdf5,0
contact/82.hdf5,0
contact/138.hdf5,0
noContact/5447.hdf5,1
noContact/6004.hdf5,1
contact/2449.hdf5,0
noContact/3346.hdf5,1
contact/1140.hdf5,0
noContact/5146.hdf5,1
noContact/5751.hdf5,1
noContact/4485.hdf5,1
contact/2010.hdf5,0
contact/2739.hdf5,0
noContact/4222.hdf5,1
contact/487.hdf5,0
contact/2692.hdf5,0
noContact/5310.hdf5,1
contact/1685.hdf5,0
noContact/4798.hdf5,1
noContact/5363.hdf5,1
noContact/3657.hdf5,1
noContact/4132.hdf5,1
noContact/5539.hdf5,1
noContact/4672.hdf5,1
noContact/5927.hdf5,1
contact/2432.hdf5,0
noContact/4445.hdf5,1
noContact/3659.hdf5,1
noContact/5783.hdf5,1
noContact/3348.hdf5,1
noContact/5190.hdf5,1
noContact/5851.hdf5,1
contact/1952.hdf5,0
contact/2007.hdf5,0
noContact/5355.hdf5,1
contact/1840.hdf5,0
contact/2644.hdf5,0
contact/1680.hdf5,0
noContact/4425.hdf5,1
noContact/4093.hdf5,1
noContact/5744.hdf5,1
noContact/5824.hdf5,1
contact/1056.hdf5,0
contact/834.hdf5,0
contact/182.hdf5,0
noContact/3151.hdf5,1
noContact/4466.hdf5,1
noContact/4554.hdf5,1
contact/989.hdf5,0
contact/3011.hdf5,0
noContact/4504.hdf5,1
contact/1841.hdf5,0
contact/1850.hdf5,0
noContact/3702.hdf5,1
contact/635.hdf5,0
contact/1179.hdf5,0
contact/1988.hdf5,0
noContact/6096.hdf5,1
noContact/4324.hdf5,1
contact/2545.hdf5,0
noContact/4774.hdf5,1
noContact/4663.hdf5,1
noContact/4408.hdf5,1
contact/2412.hdf5,0
contact/433.hdf5,0
noContact/3384.hdf5,1
contact/510.hdf5,0
noContact/3968.hdf5,1
noContact/4390.hdf5,1
noContact/5439.hdf5,1
contact/1295.hdf5,0
contact/396.hdf5,0
noContact/3772.hdf5,1
contact/1907.hdf5,0
contact/1545.hdf5,0
noContact/5849.hdf5,1
noContact/5846.hdf5,1
contact/307.hdf5,0
contact/2388.hdf5,0
contact/80.hdf5,0
contact/1269.hdf5,0
contact/583.hdf5,0
noContact/4742.hdf5,1
contact/889.hdf5,0
noContact/3778.hdf5,1
noContact/5950.hdf5,1
noContact/5369.hdf5,1
noContact/4961.hdf5,1
noContact/4310.hdf5,1
noContact/4780.hdf5,1
noContact/4026.hdf5,1
noContact/3975.hdf5,1
noContact/3157.hdf5,1
noContact/5373.hdf5,1
contact/2678.hdf5,0
contact/519.hdf5,0
noContact/4987.hdf5,1
contact/2413.hdf5,0
noContact/4415.hdf5,1
contact/1139.hdf5,0
noContact/4499.hdf5,1
contact/933.hdf5,0
contact/443.hdf5,0
contact/1466.hdf5,0
noContact/5758.hdf5,1
noContact/4950.hdf5,1
noContact/3123.hdf5,1
noContact/3164.hdf5,1
noContact/4620.hdf5,1
noContact/3765.hdf5,1
contact/2849.hdf5,0
contact/2675.hdf5,0
contact/419.hdf5,0
noContact/4252.hdf5,1
contact/2244.hdf5,0
noContact/5766.hdf5,1
contact/2591.hdf5,0
contact/2742.hdf5,0
noContact/4505.hdf5,1
contact/2494.hdf5,0
contact/2175.hdf5,0
contact/2715.hdf5,0
noContact/5894.hdf5,1
noContact/5325.hdf5,1
noContact/3093.hdf5,1
noContact/3733.hdf5,1
noContact/3251.hdf5,1
contact/1540.hdf5,0
noContact/4594.hdf5,1
contact/1590.hdf5,0
contact/605.hdf5,0
contact/2993.hdf5,0
noContact/4397.hdf5,1
contact/2534.hdf5,0
contact/1823.hdf5,0
contact/1241.hdf5,0
contact/2513.hdf5,0
contact/624.hdf5,0
contact/2346.hdf5,0
contact/220.hdf5,0
contact/2823.hdf5,0
contact/1985.hdf5,0
noContact/3999.hdf5,1
noContact/4281.hdf5,1
noContact/4588.hdf5,1
noContact/3681.hdf5,1
noContact/4376.hdf5,1
contact/1176.hdf5,0
noContact/3776.hdf5,1
contact/3043.hdf5,0
noContact/5302.hdf5,1
noContact/4619.hdf5,1
noContact/5781.hdf5,1
contact/2123.hdf5,0
contact/1384.hdf5,0
contact/2471.hdf5,0
noContact/4601.hdf5,1
contact/2093.hdf5,0
contact/2948.hdf5,0
noContact/4282.hdf5,1
contact/884.hdf5,0
contact/820.hdf5,0
contact/1027.hdf5,0
contact/2925.hdf5,0
contact/1487.hdf5,0
noContact/4190.hdf5,1
contact/2260.hdf5,0
contact/2846.hdf5,0
noContact/3786.hdf5,1
contact/850.hdf5,0
noContact/6098.hdf5,1
contact/2376.hdf5,0
contact/1358.hdf5,0
noContact/4545.hdf5,1
noContact/6130.hdf5,1
contact/2905.hdf5,0
contact/1953.hdf5,0
noContact/3952.hdf5,1
contact/1867.hdf5,0
contact/2024.hdf5,0
contact/1945.hdf5,0
contact/1956.hdf5,0
noContact/3565.hdf5,1
contact/2735.hdf5,0
noContact/4469.hdf5,1
noContact/4438.hdf5,1
contact/2329.hdf5,0
contact/812.hdf5,0
contact/2275.hdf5,0
contact/2456.hdf5,0
noContact/4630.hdf5,1
contact/2370.hdf5,0
contact/177.hdf5,0
contact/1567.hdf5,0
contact/697.hdf5,0
contact/1933.hdf5,0
noContact/4523.hdf5,1
contact/2610.hdf5,0
contact/2978.hdf5,0
contact/1906.hdf5,0
contact/2769.hdf5,0
noContact/5152.hdf5,1
noContact/3892.hdf5,1
contact/2443.hdf5,0
noContact/5986.hdf5,1
contact/2878.hdf5,0
contact/2050.hdf5,0
contact/2396.hdf5,0
contact/31.hdf5,0
noContact/6078.hdf5,1
noContact/3198.hdf5,1
noContact/3468.hdf5,1
contact/2261.hdf5,0
noContact/5204.hdf5,1
noContact/6101.hdf5,1
contact/607.hdf5,0
contact/892.hdf5,0
contact/1282.hdf5,0
noContact/5219.hdf5,1
noContact/5128.hdf5,1
contact/3035.hdf5,0
noContact/4970.hdf5,1
contact/972.hdf5,0
contact/1628.hdf5,0
noContact/3283.hdf5,1
contact/2122.hdf5,0
contact/2896.hdf5,0
noContact/4849.hdf5,1
noContact/4082.hdf5,1
noContact/5994.hdf5,1
noContact/4722.hdf5,1
noContact/5834.hdf5,1
contact/1337.hdf5,0
contact/1060.hdf5,0
contact/48.hdf5,0
noContact/4793.hdf5,1
contact/1683.hdf5,0
noContact/4716.hdf5,1
contact/797.hdf5,0
noContact/6073.hdf5,1
noContact/6134.hdf5,1
contact/10.hdf5,0
contact/650.hdf5,0
noContact/4319.hdf5,1
contact/1689.hdf5,0
contact/2428.hdf5,0
noContact/3651.hdf5,1
contact/2272.hdf5,0
noContact/5908.hdf5,1
noContact/4211.hdf5,1
contact/1454.hdf5,0
noContact/4330.hdf5,1
contact/2605.hdf5,0
noContact/5528.hdf5,1
noContact/4867.hdf5,1
noContact/3172.hdf5,1
noContact/5792.hdf5,1
contact/477.hdf5,0
noContact/5526.hdf5,1
contact/1342.hdf5,0
noContact/3590.hdf5,1
noContact/4529.hdf5,1
contact/126.hdf5,0
contact/2279.hdf5,0
noContact/4585.hdf5,1
noContact/4416.hdf5,1
contact/59.hdf5,0
noContact/5327.hdf5,1
contact/2607.hdf5,0
noContact/5445.hdf5,1
noContact/4796.hdf5,1
noContact/5433.hdf5,1
noContact/3564.hdf5,1
noContact/4454.hdf5,1
contact/2933.hdf5,0
contact/445.hdf5,0
contact/1086.hdf5,0
contact/1858.hdf5,0
noContact/3774.hdf5,1
contact/2298.hdf5,0
noContact/3265.hdf5,1
noContact/3525.hdf5,1
contact/792.hdf5,0
noContact/5403.hdf5,1
noContact/3260.hdf5,1
noContact/5081.hdf5,1
noContact/5587.hdf5,1
noContact/4501.hdf5,1
noContact/5615.hdf5,1
noContact/3364.hdf5,1
noContact/3788.hdf5,1
contact/3020.hdf5,0
contact/2353.hdf5,0
contact/1229.hdf5,0
contact/401.hdf5,0
contact/112.hdf5,0
noContact/5429.hdf5,1
noContact/5113.hdf5,1
noContact/5158.hdf5,1
contact/2063.hdf5,0
contact/502.hdf5,0
noContact/3352.hdf5,1
contact/2909.hdf5,0
noContact/5181.hdf5,1
contact/71.hdf5,0
contact/1706.hdf5,0
noContact/5435.hdf5,1
noContact/3526.hdf5,1
contact/768.hdf5,0
contact/2258.hdf5,0
contact/458.hdf5,0
contact/1114.hdf5,0
noContact/4572.hdf5,1
contact/2926.hdf5,0
contact/2112.hdf5,0
contact/2882.hdf5,0
noContact/3961.hdf5,1
noContact/4144.hdf5,1
contact/392.hdf5,0
contact/285.hdf5,0
noContact/4746.hdf5,1
noContact/3181.hdf5,1
noContact/4773.hdf5,1
noContact/4103.hdf5,1
noContact/5696.hdf5,1
contact/891.hdf5,0
contact/1632.hdf5,0
noContact/3089.hdf5,1
noContact/4991.hdf5,1
contact/1870.hdf5,0
contact/1410.hdf5,0
noContact/5256.hdf5,1
noContact/5524.hdf5,1
noContact/5668.hdf5,1
noContact/3099.hdf5,1
contact/1449.hdf5,0
contact/2876.hdf5,0
noContact/5992.hdf5,1
contact/1099.hdf5,0
noContact/3342.hdf5,1
contact/1419.hdf5,0
noContact/5037.hdf5,1
noContact/3380.hdf5,1
contact/516.hdf5,0
noContact/5109.hdf5,1
contact/2903.hdf5,0
noContact/4904.hdf5,1
noContact/4851.hdf5,1
contact/1245.hdf5,0
contact/2450.hdf5,0
noContact/6133.hdf5,1
noContact/4609.hdf5,1
noContact/3858.hdf5,1
contact/367.hdf5,0
contact/2291.hdf5,0
contact/1611.hdf5,0
contact/1288.hdf5,0
noContact/5341.hdf5,1
noContact/5546.hdf5,1
contact/2791.hdf5,0
noContact/3611.hdf5,1
contact/1660.hdf5,0
contact/2812.hdf5,0
contact/183.hdf5,0
noContact/3798.hdf5,1
noContact/3914.hdf5,1
contact/1180.hdf5,0
noContact/5912.hdf5,1
contact/1425.hdf5,0
contact/2937.hdf5,0
contact/2320.hdf5,0
contact/2683.hdf5,0
noContact/4503.hdf5,1
noContact/5332.hdf5,1
contact/1210.hdf5,0
contact/427.hdf5,0
contact/2634.hdf5,0
contact/2033.hdf5,0
contact/2821.hdf5,0
